institution_id,year,fall_enrollment_total
US-LONG-ISLAND-UNIVERSITY,2014,9486
US-LONG-ISLAND-UNIVERSITY,2015,8623
US-LONG-ISLAND-UNIVERSITY,2016,8634
US-LONG-ISLAND-UNIVERSITY,2017,8499
US-LONG-ISLAND-UNIVERSITY,2018,15196
US-LONG-ISLAND-UNIVERSITY,2019,15546
US-LONG-ISLAND-UNIVERSITY,2020,15066
US-LONG-ISLAND-UNIVERSITY,2021,15191
US-LONG-ISLAND-UNIVERSITY,2022,15737
US-LONG-ISLAND-UNIVERSITY,2023,16322
US-LONG-ISLAND-UNIVERSITY,2024,
US-UNIVERSITY-OF-COLORADO-BOULDER,2000,29352
US-UNIVERSITY-OF-COLORADO-BOULDER,2001,30063
US-UNIVERSITY-OF-COLORADO-BOULDER,2002,31415
US-UNIVERSITY-OF-COLORADO-BOULDER,2003,32423
US-UNIVERSITY-OF-COLORADO-BOULDER,2004,32362
US-UNIVERSITY-OF-COLORADO-BOULDER,2005,31589
US-UNIVERSITY-OF-COLORADO-BOULDER,2006,31665
US-UNIVERSITY-OF-COLORADO-BOULDER,2007,31796
US-UNIVERSITY-OF-COLORADO-BOULDER,2008,32469
US-UNIVERSITY-OF-COLORADO-BOULDER,2009,33010
US-UNIVERSITY-OF-COLORADO-BOULDER,2010,32697
US-UNIVERSITY-OF-COLORADO-BOULDER,2011,32558
US-UNIVERSITY-OF-COLORADO-BOULDER,2012,31945
US-UNIVERSITY-OF-COLORADO-BOULDER,2013,32017
US-UNIVERSITY-OF-COLORADO-BOULDER,2014,32432
US-UNIVERSITY-OF-COLORADO-BOULDER,2015,33056
US-UNIVERSITY-OF-COLORADO-BOULDER,2016,33977
US-UNIVERSITY-OF-COLORADO-BOULDER,2017,35338
US-UNIVERSITY-OF-COLORADO-BOULDER,2018,36681
US-UNIVERSITY-OF-COLORADO-BOULDER,2019,37883
US-UNIVERSITY-OF-COLORADO-BOULDER,2020,37437
US-UNIVERSITY-OF-COLORADO-BOULDER,2021,39000
US-UNIVERSITY-OF-COLORADO-BOULDER,2022,39585
US-UNIVERSITY-OF-COLORADO-BOULDER,2023,41432
US-UNIVERSITY-OF-COLORADO-BOULDER,2024,
US-JOHNS-HOPKINS-UNIVERSITY,2000,17774
US-JOHNS-HOPKINS-UNIVERSITY,2001,17826
US-JOHNS-HOPKINS-UNIVERSITY,2002,17989
US-JOHNS-HOPKINS-UNIVERSITY,2003,18820
US-JOHNS-HOPKINS-UNIVERSITY,2004,18626
US-JOHNS-HOPKINS-UNIVERSITY,2005,19225
US-JOHNS-HOPKINS-UNIVERSITY,2006,19708
US-JOHNS-HOPKINS-UNIVERSITY,2007,19682
US-JOHNS-HOPKINS-UNIVERSITY,2008,19758
US-JOHNS-HOPKINS-UNIVERSITY,2009,20383
US-JOHNS-HOPKINS-UNIVERSITY,2010,20977
US-JOHNS-HOPKINS-UNIVERSITY,2011,20996
US-JOHNS-HOPKINS-UNIVERSITY,2012,20871
US-JOHNS-HOPKINS-UNIVERSITY,2013,20918
US-JOHNS-HOPKINS-UNIVERSITY,2014,21372
US-JOHNS-HOPKINS-UNIVERSITY,2015,22686
US-JOHNS-HOPKINS-UNIVERSITY,2016,23917
US-JOHNS-HOPKINS-UNIVERSITY,2017,25151
US-JOHNS-HOPKINS-UNIVERSITY,2018,26152
US-JOHNS-HOPKINS-UNIVERSITY,2019,27079
US-JOHNS-HOPKINS-UNIVERSITY,2020,28890
US-JOHNS-HOPKINS-UNIVERSITY,2021,32049
US-JOHNS-HOPKINS-UNIVERSITY,2022,31275
US-JOHNS-HOPKINS-UNIVERSITY,2023,30362
US-JOHNS-HOPKINS-UNIVERSITY,2024,
US-UNIVERSITY-OF-TEXAS-AUSTIN,2000,49996
US-UNIVERSITY-OF-TEXAS-AUSTIN,2001,50616
US-UNIVERSITY-OF-TEXAS-AUSTIN,2002,52261
US-UNIVERSITY-OF-TEXAS-AUSTIN,2003,51426
US-UNIVERSITY-OF-TEXAS-AUSTIN,2004,50377
US-UNIVERSITY-OF-TEXAS-AUSTIN,2005,49696
US-UNIVERSITY-OF-TEXAS-AUSTIN,2006,49697
US-UNIVERSITY-OF-TEXAS-AUSTIN,2007,50170
US-UNIVERSITY-OF-TEXAS-AUSTIN,2008,49984
US-UNIVERSITY-OF-TEXAS-AUSTIN,2009,50995
US-UNIVERSITY-OF-TEXAS-AUSTIN,2010,51195
US-UNIVERSITY-OF-TEXAS-AUSTIN,2011,51112
US-UNIVERSITY-OF-TEXAS-AUSTIN,2012,52186
US-UNIVERSITY-OF-TEXAS-AUSTIN,2013,52059
US-UNIVERSITY-OF-TEXAS-AUSTIN,2014,51313
US-UNIVERSITY-OF-TEXAS-AUSTIN,2015,50950
US-UNIVERSITY-OF-TEXAS-AUSTIN,2016,51331
US-UNIVERSITY-OF-TEXAS-AUSTIN,2017,51525
US-UNIVERSITY-OF-TEXAS-AUSTIN,2018,51832
US-UNIVERSITY-OF-TEXAS-AUSTIN,2019,51090
US-UNIVERSITY-OF-TEXAS-AUSTIN,2020,50476
US-UNIVERSITY-OF-TEXAS-AUSTIN,2021,51991
US-UNIVERSITY-OF-TEXAS-AUSTIN,2022,52384
US-UNIVERSITY-OF-TEXAS-AUSTIN,2023,53082
US-UNIVERSITY-OF-TEXAS-AUSTIN,2024,
US-UNIVERSITY-OF-WASHINGTON,2000,36139
US-UNIVERSITY-OF-WASHINGTON,2001,37412
US-UNIVERSITY-OF-WASHINGTON,2002,39882
US-UNIVERSITY-OF-WASHINGTON,2003,39135
US-UNIVERSITY-OF-WASHINGTON,2004,39199
US-UNIVERSITY-OF-WASHINGTON,2005,39251
US-UNIVERSITY-OF-WASHINGTON,2006,39524
US-UNIVERSITY-OF-WASHINGTON,2007,40218
US-UNIVERSITY-OF-WASHINGTON,2008,39675
US-UNIVERSITY-OF-WASHINGTON,2009,45943
US-UNIVERSITY-OF-WASHINGTON,2010,42451
US-UNIVERSITY-OF-WASHINGTON,2011,42444
US-UNIVERSITY-OF-WASHINGTON,2012,43485
US-UNIVERSITY-OF-WASHINGTON,2013,43762
US-UNIVERSITY-OF-WASHINGTON,2014,44784
US-UNIVERSITY-OF-WASHINGTON,2015,45408
US-UNIVERSITY-OF-WASHINGTON,2016,45591
US-UNIVERSITY-OF-WASHINGTON,2017,46166
US-UNIVERSITY-OF-WASHINGTON,2018,47400
US-UNIVERSITY-OF-WASHINGTON,2019,47576
US-UNIVERSITY-OF-WASHINGTON,2020,48149
US-UNIVERSITY-OF-WASHINGTON,2021,52434
US-UNIVERSITY-OF-WASHINGTON,2022,52319
US-UNIVERSITY-OF-WASHINGTON,2023,55620
US-UNIVERSITY-OF-WASHINGTON,2024,
US-UNIVERSITY-OF-PITTSBURGH,2000,26329
US-UNIVERSITY-OF-PITTSBURGH,2001,26710
US-UNIVERSITY-OF-PITTSBURGH,2002,27190
US-UNIVERSITY-OF-PITTSBURGH,2003,26795
US-UNIVERSITY-OF-PITTSBURGH,2004,26731
US-UNIVERSITY-OF-PITTSBURGH,2005,26559
US-UNIVERSITY-OF-PITTSBURGH,2006,26860
US-UNIVERSITY-OF-PITTSBURGH,2007,27020
US-UNIVERSITY-OF-PITTSBURGH,2008,27562
US-UNIVERSITY-OF-PITTSBURGH,2009,28328
US-UNIVERSITY-OF-PITTSBURGH,2010,28823
US-UNIVERSITY-OF-PITTSBURGH,2011,28766
US-UNIVERSITY-OF-PITTSBURGH,2012,28769
US-UNIVERSITY-OF-PITTSBURGH,2013,28649
US-UNIVERSITY-OF-PITTSBURGH,2014,28617
US-UNIVERSITY-OF-PITTSBURGH,2015,28649
US-UNIVERSITY-OF-PITTSBURGH,2016,28664
US-UNIVERSITY-OF-PITTSBURGH,2017,28642
US-UNIVERSITY-OF-PITTSBURGH,2018,28673
US-UNIVERSITY-OF-PITTSBURGH,2019,32686
US-UNIVERSITY-OF-PITTSBURGH,2020,32277
US-UNIVERSITY-OF-PITTSBURGH,2021,33230
US-UNIVERSITY-OF-PITTSBURGH,2022,33767
US-UNIVERSITY-OF-PITTSBURGH,2023,34525
US-UNIVERSITY-OF-PITTSBURGH,2024,
US-WASHINGTON-STATE-UNIVERSITY,2000,20492
US-WASHINGTON-STATE-UNIVERSITY,2001,21073
US-WASHINGTON-STATE-UNIVERSITY,2002,21880
US-WASHINGTON-STATE-UNIVERSITY,2003,22712
US-WASHINGTON-STATE-UNIVERSITY,2004,23241
US-WASHINGTON-STATE-UNIVERSITY,2005,23544
US-WASHINGTON-STATE-UNIVERSITY,2006,23655
US-WASHINGTON-STATE-UNIVERSITY,2007,24396
US-WASHINGTON-STATE-UNIVERSITY,2008,25352
US-WASHINGTON-STATE-UNIVERSITY,2009,26101
US-WASHINGTON-STATE-UNIVERSITY,2010,26287
US-WASHINGTON-STATE-UNIVERSITY,2011,27329
US-WASHINGTON-STATE-UNIVERSITY,2012,27679
US-WASHINGTON-STATE-UNIVERSITY,2013,27642
US-WASHINGTON-STATE-UNIVERSITY,2014,28686
US-WASHINGTON-STATE-UNIVERSITY,2015,29686
US-WASHINGTON-STATE-UNIVERSITY,2016,30142
US-WASHINGTON-STATE-UNIVERSITY,2017,30614
US-WASHINGTON-STATE-UNIVERSITY,2018,31478
US-WASHINGTON-STATE-UNIVERSITY,2019,31607
US-WASHINGTON-STATE-UNIVERSITY,2020,31159
US-WASHINGTON-STATE-UNIVERSITY,2021,29843
US-WASHINGTON-STATE-UNIVERSITY,2022,27539
US-WASHINGTON-STATE-UNIVERSITY,2023,26490
US-WASHINGTON-STATE-UNIVERSITY,2024,
US-AMERICAN-UNIVERSITY,2000,10776
US-AMERICAN-UNIVERSITY,2001,10692
US-AMERICAN-UNIVERSITY,2002,11052
US-AMERICAN-UNIVERSITY,2003,10978
US-AMERICAN-UNIVERSITY,2004,11192
US-AMERICAN-UNIVERSITY,2005,11279
US-AMERICAN-UNIVERSITY,2006,11378
US-AMERICAN-UNIVERSITY,2007,11449
US-AMERICAN-UNIVERSITY,2008,11684
US-AMERICAN-UNIVERSITY,2009,12241
US-AMERICAN-UNIVERSITY,2010,12795
US-AMERICAN-UNIVERSITY,2011,12724
US-AMERICAN-UNIVERSITY,2012,12904
US-AMERICAN-UNIVERSITY,2013,12818
US-AMERICAN-UNIVERSITY,2014,13061
US-AMERICAN-UNIVERSITY,2015,13198
US-AMERICAN-UNIVERSITY,2016,13346
US-AMERICAN-UNIVERSITY,2017,13858
US-AMERICAN-UNIVERSITY,2018,14311
US-AMERICAN-UNIVERSITY,2019,14318
US-AMERICAN-UNIVERSITY,2020,14001
US-AMERICAN-UNIVERSITY,2021,14852
US-AMERICAN-UNIVERSITY,2022,13885
US-AMERICAN-UNIVERSITY,2023,13019
US-AMERICAN-UNIVERSITY,2024,
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2000,24066
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2001,25001
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2002,26009
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2003,26631
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2004,28303
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2005,29168
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2006,30189
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2007,31700
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2008,32044
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2009,32172
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2010,32027
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2011,31627
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2012,31445
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2013,30974
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2014,30848
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2015,30918
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2016,30872
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2017,30675
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2018,30697
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2019,29757
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2020,29070
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2021,28594
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2022,28082
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2023,28238
US-VIRGINIA-COMMONWEALTH-UNIVERSITY,2024,
US-UNIVERSITY-OF-OKLAHOMA,2000,24205
US-UNIVERSITY-OF-OKLAHOMA,2001,25104
US-UNIVERSITY-OF-OKLAHOMA,2002,26263
US-UNIVERSITY-OF-OKLAHOMA,2003,27146
US-UNIVERSITY-OF-OKLAHOMA,2004,27483
US-UNIVERSITY-OF-OKLAHOMA,2005,26506
US-UNIVERSITY-OF-OKLAHOMA,2006,25923
US-UNIVERSITY-OF-OKLAHOMA,2007,26068
US-UNIVERSITY-OF-OKLAHOMA,2008,26140
US-UNIVERSITY-OF-OKLAHOMA,2009,25881
US-UNIVERSITY-OF-OKLAHOMA,2010,26476
US-UNIVERSITY-OF-OKLAHOMA,2011,27138
US-UNIVERSITY-OF-OKLAHOMA,2012,27507
US-UNIVERSITY-OF-OKLAHOMA,2013,27292
US-UNIVERSITY-OF-OKLAHOMA,2014,27261
US-UNIVERSITY-OF-OKLAHOMA,2015,27428
US-UNIVERSITY-OF-OKLAHOMA,2016,27918
US-UNIVERSITY-OF-OKLAHOMA,2017,28527
US-UNIVERSITY-OF-OKLAHOMA,2018,28564
US-UNIVERSITY-OF-OKLAHOMA,2019,28079
US-UNIVERSITY-OF-OKLAHOMA,2020,27772
US-UNIVERSITY-OF-OKLAHOMA,2021,28042
US-UNIVERSITY-OF-OKLAHOMA,2022,28308
US-UNIVERSITY-OF-OKLAHOMA,2023,29145
US-UNIVERSITY-OF-OKLAHOMA,2024,
US-UNIVERSITY-OF-GEORGIA,2000,31288
US-UNIVERSITY-OF-GEORGIA,2001,32317
US-UNIVERSITY-OF-GEORGIA,2002,32941
US-UNIVERSITY-OF-GEORGIA,2003,33878
US-UNIVERSITY-OF-GEORGIA,2004,33405
US-UNIVERSITY-OF-GEORGIA,2005,33660
US-UNIVERSITY-OF-GEORGIA,2006,33959
US-UNIVERSITY-OF-GEORGIA,2007,33831
US-UNIVERSITY-OF-GEORGIA,2008,34180
US-UNIVERSITY-OF-GEORGIA,2009,34885
US-UNIVERSITY-OF-GEORGIA,2010,34677
US-UNIVERSITY-OF-GEORGIA,2011,34816
US-UNIVERSITY-OF-GEORGIA,2012,34519
US-UNIVERSITY-OF-GEORGIA,2013,34536
US-UNIVERSITY-OF-GEORGIA,2014,35197
US-UNIVERSITY-OF-GEORGIA,2015,36130
US-UNIVERSITY-OF-GEORGIA,2016,36574
US-UNIVERSITY-OF-GEORGIA,2017,37606
US-UNIVERSITY-OF-GEORGIA,2018,38652
US-UNIVERSITY-OF-GEORGIA,2019,38920
US-UNIVERSITY-OF-GEORGIA,2020,39147
US-UNIVERSITY-OF-GEORGIA,2021,40118
US-UNIVERSITY-OF-GEORGIA,2022,40607
US-UNIVERSITY-OF-GEORGIA,2023,41615
US-UNIVERSITY-OF-GEORGIA,2024,
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2000,29194
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2001,29813
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2002,30682
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2003,31606
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2004,32160
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2005,32836
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2006,33389
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2007,33408
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2008,33747
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2009,34824
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2010,36896
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2011,38010
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2012,39958
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2013,41368
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2014,42453
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2015,43401
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2016,43871
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2017,45687
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2018,47310
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2019,48321
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2020,46287
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2021,49318
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2022,48945
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2023,47147
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,2024,
US-YALE-UNIVERSITY,2000,11099
US-YALE-UNIVERSITY,2001,11136
US-YALE-UNIVERSITY,2002,11378
US-YALE-UNIVERSITY,2003,11471
US-YALE-UNIVERSITY,2004,11441
US-YALE-UNIVERSITY,2005,11483
US-YALE-UNIVERSITY,2006,11415
US-YALE-UNIVERSITY,2007,11454
US-YALE-UNIVERSITY,2008,10192
US-YALE-UNIVERSITY,2009,11593
US-YALE-UNIVERSITY,2010,11701
US-YALE-UNIVERSITY,2011,11875
US-YALE-UNIVERSITY,2012,11906
US-YALE-UNIVERSITY,2013,12109
US-YALE-UNIVERSITY,2014,12336
US-YALE-UNIVERSITY,2015,12385
US-YALE-UNIVERSITY,2016,12458
US-YALE-UNIVERSITY,2017,12974
US-YALE-UNIVERSITY,2018,13433
US-YALE-UNIVERSITY,2019,13609
US-YALE-UNIVERSITY,2020,12060
US-YALE-UNIVERSITY,2021,14567
US-YALE-UNIVERSITY,2022,14776
US-YALE-UNIVERSITY,2023,15081
US-YALE-UNIVERSITY,2024,
US-OHIO-UNIVERSITY,2000,19920
US-OHIO-UNIVERSITY,2001,20288
US-OHIO-UNIVERSITY,2002,20548
US-OHIO-UNIVERSITY,2003,20452
US-OHIO-UNIVERSITY,2004,20143
US-OHIO-UNIVERSITY,2005,20461
US-OHIO-UNIVERSITY,2006,20610
US-OHIO-UNIVERSITY,2007,21089
US-OHIO-UNIVERSITY,2008,21369
US-OHIO-UNIVERSITY,2009,22647
US-OHIO-UNIVERSITY,2010,25108
US-OHIO-UNIVERSITY,2011,26201
US-OHIO-UNIVERSITY,2012,27402
US-OHIO-UNIVERSITY,2013,28786
US-OHIO-UNIVERSITY,2014,29217
US-OHIO-UNIVERSITY,2015,29012
US-OHIO-UNIVERSITY,2016,29509
US-OHIO-UNIVERSITY,2017,29369
US-OHIO-UNIVERSITY,2018,28480
US-OHIO-UNIVERSITY,2019,27367
US-OHIO-UNIVERSITY,2020,25714
US-OHIO-UNIVERSITY,2021,24797
US-OHIO-UNIVERSITY,2022,24145
US-OHIO-UNIVERSITY,2023,24937
US-OHIO-UNIVERSITY,2024,
US-UNIVERSITY-OF-HAWAII-MANOA,2000,17263
US-UNIVERSITY-OF-HAWAII-MANOA,2001,17532
US-UNIVERSITY-OF-HAWAII-MANOA,2002,18696
US-UNIVERSITY-OF-HAWAII-MANOA,2003,19862
US-UNIVERSITY-OF-HAWAII-MANOA,2004,20549
US-UNIVERSITY-OF-HAWAII-MANOA,2005,20644
US-UNIVERSITY-OF-HAWAII-MANOA,2006,20357
US-UNIVERSITY-OF-HAWAII-MANOA,2007,20051
US-UNIVERSITY-OF-HAWAII-MANOA,2008,20169
US-UNIVERSITY-OF-HAWAII-MANOA,2009,20435
US-UNIVERSITY-OF-HAWAII-MANOA,2010,20337
US-UNIVERSITY-OF-HAWAII-MANOA,2011,20429
US-UNIVERSITY-OF-HAWAII-MANOA,2012,20426
US-UNIVERSITY-OF-HAWAII-MANOA,2013,20006
US-UNIVERSITY-OF-HAWAII-MANOA,2014,19507
US-UNIVERSITY-OF-HAWAII-MANOA,2015,18865
US-UNIVERSITY-OF-HAWAII-MANOA,2016,18056
US-UNIVERSITY-OF-HAWAII-MANOA,2017,17612
US-UNIVERSITY-OF-HAWAII-MANOA,2018,17710
US-UNIVERSITY-OF-HAWAII-MANOA,2019,17490
US-UNIVERSITY-OF-HAWAII-MANOA,2020,18025
US-UNIVERSITY-OF-HAWAII-MANOA,2021,19098
US-UNIVERSITY-OF-HAWAII-MANOA,2022,19074
US-UNIVERSITY-OF-HAWAII-MANOA,2023,19256
US-UNIVERSITY-OF-HAWAII-MANOA,2024,
US-UNIVERSITY-OF-CHICAGO,2000,12531
US-UNIVERSITY-OF-CHICAGO,2001,12883
US-UNIVERSITY-OF-CHICAGO,2002,13177
US-UNIVERSITY-OF-CHICAGO,2003,13887
US-UNIVERSITY-OF-CHICAGO,2004,13870
US-UNIVERSITY-OF-CHICAGO,2005,14150
US-UNIVERSITY-OF-CHICAGO,2006,14263
US-UNIVERSITY-OF-CHICAGO,2007,14538
US-UNIVERSITY-OF-CHICAGO,2008,14788
US-UNIVERSITY-OF-CHICAGO,2009,15094
US-UNIVERSITY-OF-CHICAGO,2010,15152
US-UNIVERSITY-OF-CHICAGO,2011,14979
US-UNIVERSITY-OF-CHICAGO,2012,15245
US-UNIVERSITY-OF-CHICAGO,2013,15048
US-UNIVERSITY-OF-CHICAGO,2014,15097
US-UNIVERSITY-OF-CHICAGO,2015,15391
US-UNIVERSITY-OF-CHICAGO,2016,15775
US-UNIVERSITY-OF-CHICAGO,2017,16227
US-UNIVERSITY-OF-CHICAGO,2018,17002
US-UNIVERSITY-OF-CHICAGO,2019,17451
US-UNIVERSITY-OF-CHICAGO,2020,17834
US-UNIVERSITY-OF-CHICAGO,2021,18832
US-UNIVERSITY-OF-CHICAGO,2022,18339
US-UNIVERSITY-OF-CHICAGO,2023,18339
US-UNIVERSITY-OF-CHICAGO,2024,
US-WEST-VIRGINIA-UNIVERSITY,2000,21987
US-WEST-VIRGINIA-UNIVERSITY,2001,22774
US-WEST-VIRGINIA-UNIVERSITY,2002,23492
US-WEST-VIRGINIA-UNIVERSITY,2003,24260
US-WEST-VIRGINIA-UNIVERSITY,2004,25255
US-WEST-VIRGINIA-UNIVERSITY,2005,26051
US-WEST-VIRGINIA-UNIVERSITY,2006,27115
US-WEST-VIRGINIA-UNIVERSITY,2007,28113
US-WEST-VIRGINIA-UNIVERSITY,2008,28840
US-WEST-VIRGINIA-UNIVERSITY,2009,28898
US-WEST-VIRGINIA-UNIVERSITY,2010,29306
US-WEST-VIRGINIA-UNIVERSITY,2011,29617
US-WEST-VIRGINIA-UNIVERSITY,2012,29707
US-WEST-VIRGINIA-UNIVERSITY,2013,29466
US-WEST-VIRGINIA-UNIVERSITY,2014,29175
US-WEST-VIRGINIA-UNIVERSITY,2015,28776
US-WEST-VIRGINIA-UNIVERSITY,2016,28488
US-WEST-VIRGINIA-UNIVERSITY,2017,28409
US-WEST-VIRGINIA-UNIVERSITY,2018,26864
US-WEST-VIRGINIA-UNIVERSITY,2019,26839
US-WEST-VIRGINIA-UNIVERSITY,2020,26269
US-WEST-VIRGINIA-UNIVERSITY,2021,25476
US-WEST-VIRGINIA-UNIVERSITY,2022,24741
US-WEST-VIRGINIA-UNIVERSITY,2023,24200
US-WEST-VIRGINIA-UNIVERSITY,2024,
US-MISSISSIPPI-STATE-UNIVERSITY,2000,16561
US-MISSISSIPPI-STATE-UNIVERSITY,2001,16878
US-MISSISSIPPI-STATE-UNIVERSITY,2002,16610
US-MISSISSIPPI-STATE-UNIVERSITY,2003,16173
US-MISSISSIPPI-STATE-UNIVERSITY,2004,15934
US-MISSISSIPPI-STATE-UNIVERSITY,2005,16101
US-MISSISSIPPI-STATE-UNIVERSITY,2006,16206
US-MISSISSIPPI-STATE-UNIVERSITY,2007,17039
US-MISSISSIPPI-STATE-UNIVERSITY,2008,17824
US-MISSISSIPPI-STATE-UNIVERSITY,2009,18601
US-MISSISSIPPI-STATE-UNIVERSITY,2010,19644
US-MISSISSIPPI-STATE-UNIVERSITY,2011,20424
US-MISSISSIPPI-STATE-UNIVERSITY,2012,20365
US-MISSISSIPPI-STATE-UNIVERSITY,2013,20161
US-MISSISSIPPI-STATE-UNIVERSITY,2014,20138
US-MISSISSIPPI-STATE-UNIVERSITY,2015,20873
US-MISSISSIPPI-STATE-UNIVERSITY,2016,21622
US-MISSISSIPPI-STATE-UNIVERSITY,2017,21883
US-MISSISSIPPI-STATE-UNIVERSITY,2018,21974
US-MISSISSIPPI-STATE-UNIVERSITY,2019,22226
US-MISSISSIPPI-STATE-UNIVERSITY,2020,22986
US-MISSISSIPPI-STATE-UNIVERSITY,2021,23086
US-MISSISSIPPI-STATE-UNIVERSITY,2022,22649
US-MISSISSIPPI-STATE-UNIVERSITY,2023,22657
US-MISSISSIPPI-STATE-UNIVERSITY,2024,
US-MONTANA-STATE-UNIVERSITY,2000,11666
US-MONTANA-STATE-UNIVERSITY,2001,11670
US-MONTANA-STATE-UNIVERSITY,2002,11841
US-MONTANA-STATE-UNIVERSITY,2003,12005
US-MONTANA-STATE-UNIVERSITY,2004,11913
US-MONTANA-STATE-UNIVERSITY,2005,12143
US-MONTANA-STATE-UNIVERSITY,2006,12052
US-MONTANA-STATE-UNIVERSITY,2007,11932
US-MONTANA-STATE-UNIVERSITY,2008,11976
US-MONTANA-STATE-UNIVERSITY,2009,12348
US-MONTANA-STATE-UNIVERSITY,2010,13081
US-MONTANA-STATE-UNIVERSITY,2011,13671
US-MONTANA-STATE-UNIVERSITY,2012,14269
US-MONTANA-STATE-UNIVERSITY,2013,14852
US-MONTANA-STATE-UNIVERSITY,2014,14982
US-MONTANA-STATE-UNIVERSITY,2015,15236
US-MONTANA-STATE-UNIVERSITY,2016,16359
US-MONTANA-STATE-UNIVERSITY,2017,16613
US-MONTANA-STATE-UNIVERSITY,2018,16814
US-MONTANA-STATE-UNIVERSITY,2019,16692
US-MONTANA-STATE-UNIVERSITY,2020,16216
US-MONTANA-STATE-UNIVERSITY,2021,16788
US-MONTANA-STATE-UNIVERSITY,2022,16681
US-MONTANA-STATE-UNIVERSITY,2023,16960
US-MONTANA-STATE-UNIVERSITY,2024,
US-VIRGINIA-TECH,2000,27869
US-VIRGINIA-TECH,2001,28203
US-VIRGINIA-TECH,2002,28027
US-VIRGINIA-TECH,2003,27755
US-VIRGINIA-TECH,2004,27619
US-VIRGINIA-TECH,2005,27979
US-VIRGINIA-TECH,2006,28470
US-VIRGINIA-TECH,2007,29898
US-VIRGINIA-TECH,2008,30739
US-VIRGINIA-TECH,2009,30870
US-VIRGINIA-TECH,2010,31006
US-VIRGINIA-TECH,2011,30936
US-VIRGINIA-TECH,2012,31087
US-VIRGINIA-TECH,2013,31205
US-VIRGINIA-TECH,2014,31224
US-VIRGINIA-TECH,2015,32663
US-VIRGINIA-TECH,2016,33170
US-VIRGINIA-TECH,2017,34440
US-VIRGINIA-TECH,2018,34683
US-VIRGINIA-TECH,2019,36383
US-VIRGINIA-TECH,2020,37024
US-VIRGINIA-TECH,2021,37279
US-VIRGINIA-TECH,2022,38170
US-VIRGINIA-TECH,2023,38294
US-VIRGINIA-TECH,2024,
US-WAKE-FOREST-UNIVERSITY,2000,6173
US-WAKE-FOREST-UNIVERSITY,2001,6271
US-WAKE-FOREST-UNIVERSITY,2002,6410
US-WAKE-FOREST-UNIVERSITY,2003,6444
US-WAKE-FOREST-UNIVERSITY,2004,6504
US-WAKE-FOREST-UNIVERSITY,2005,6716
US-WAKE-FOREST-UNIVERSITY,2006,6739
